aX,aY,aZ,gX,gY,gZ
0.979,-0.133,-0.068,-6.042,-0.671,-1.221
0.983,-0.128,-0.078,-5.127,0.305,0.305
0.991,-0.125,-0.075,-5.005,-0.427,-0.244
0.988,-0.130,-0.069,-4.700,-0.977,0.122
0.996,-0.122,-0.079,-5.493,1.282,1.099
0.995,-0.120,-0.079,-5.981,-2.014,-1.343

1.131,-0.656,-0.366,12.817,5.615,-0.610
1.130,-0.845,-0.470,34.241,17.578,-15.137
1.197,-1.025,-0.648,50.598,33.936,-8.057
1.380,-0.924,-0.783,53.833,55.237,6.592
1.360,-0.590,-0.554,40.955,66.772,0.793
1.162,-0.327,-0.193,37.537,42.053,-50.354
0.632,0.041,0.083,66.467,9.583,-72.571
0.400,0.164,-0.005,98.755,-17.029,-65.735
0.558,0.292,-0.115,81.848,-5.005,-13.550
0.906,0.359,-0.047,38.879,-2.136,1.770
1.066,0.275,0.421,13.428,-23.376,6.042
1.069,0.241,0.532,16.052,-30.457,6.409
1.007,0.218,0.376,28.748,-25.085,5.798
0.998,0.178,0.189,17.944,-11.963,7.263
1.005,0.101,0.147,6.958,-13.367,7.996
0.950,-0.000,0.184,4.883,-9.521,11.353
0.944,-0.029,0.116,9.766,-0.671,16.602
0.983,-0.041,-0.021,13.672,9.033,16.724
1.011,-0.062,-0.114,5.981,6.104,12.512
1.000,-0.077,-0.111,-1.770,-4.150,9.766
0.993,-0.099,-0.053,-2.136,-3.418,7.996
1.010,-0.098,-0.083,2.991,-0.793,4.822
0.973,-0.106,-0.113,6.042,-6.287,-1.953
0.955,-0.107,-0.108,2.930,-6.042,0.549
0.976,-0.108,-0.105,2.075,-3.723,3.662
1.002,-0.096,-0.124,1.526,-3.662,4.944
1.011,-0.085,-0.111,1.648,-3.967,2.563
1.003,-0.085,-0.101,2.869,-4.883,0.916
0.996,-0.082,-0.104,3.479,-2.136,1.892
1.010,-0.078,-0.122,3.235,-1.709,2.075
1.015,-0.072,-0.125,0.671,-2.869,0.610
1.013,-0.078,-0.104,-2.075,-3.235,-0.305
1.013,-0.082,-0.104,-2.075,-2.258,-0.122
1.024,-0.085,-0.087,-2.197,-1.831,-0.366
1.022,-0.091,-0.084,-1.526,-0.549,-1.160
1.014,-0.092,-0.090,-1.587,-1.282,-1.526
0.999,-0.091,-0.092,-0.916,-0.061,-1.282
0.998,-0.084,-0.088,-1.160,0.183,-0.122
0.977,-0.081,-0.091,-0.183,0.061,-0.732
0.976,-0.079,-0.096,-0.183,-0.366,0.366

1.010,-1.063,-0.297,7.507,20.630,-10.315
1.205,-1.416,-0.281,31.189,27.161,-18.738
1.173,-1.116,0.204,49.438,12.207,-40.344
0.898,-0.794,0.425,88.928,-8.240,-73.853
0.608,-0.342,0.383,157.959,-18.250,-53.101
0.552,0.074,0.192,157.898,-1.709,-3.418
1.076,0.472,0.134,128.601,20.325,31.494
1.275,0.560,0.214,107.483,17.761,22.888
1.231,0.504,0.205,105.286,-23.560,-12.573
1.084,0.425,0.170,89.050,-30.334,-12.817
0.949,0.350,0.146,72.571,-19.104,0.427
0.936,0.320,0.052,62.927,-7.751,15.442
0.970,0.268,-0.058,45.959,-1.953,26.306
1.011,0.213,-0.112,29.968,-1.160,24.353
1.032,0.131,-0.114,17.334,-3.174,18.494
1.024,0.064,-0.113,10.437,-6.531,11.108
1.004,-0.019,-0.127,8.057,-8.972,3.601
0.999,-0.081,-0.122,3.967,-9.705,-1.160
0.991,-0.129,-0.066,1.526,-6.531,1.770
1.025,-0.137,-0.049,1.831,-1.221,6.042
1.042,-0.141,-0.081,6.104,1.465,4.089
1.029,-0.128,-0.079,5.981,0.488,0.549
0.985,-0.115,-0.067,6.592,1.587,-0.793
0.972,-0.105,-0.092,6.409,3.601,-0.977
0.960,-0.112,-0.112,6.775,1.587,-2.991
0.958,-0.113,-0.100,5.005,-2.014,-3.418
0.953,-0.108,-0.094,4.089,0.183,-0.793
0.974,-0.099,-0.094,4.150,0.793,2.808
0.999,-0.087,-0.101,2.563,1.526,3.235
1.014,-0.079,-0.094,2.197,-0.671,0.916
1.016,-0.081,-0.087,0.854,-0.977,-1.648
1.000,-0.084,-0.085,0.427,-2.869,-3.052
0.992,-0.089,-0.085,-0.671,-0.671,-0.793
1.004,-0.081,-0.085,-0.793,-0.366,0.854
1.020,-0.092,-0.080,-0.610,1.099,0.916
1.032,-0.087,-0.082,-0.610,0.854,0.244
0.998,-0.091,-0.094,-0.732,-0.732,-1.587
0.985,-0.095,-0.088,-0.366,-2.197,-2.502
0.959,-0.097,-0.087,0.244,-3.662,-1.587
0.987,-0.090,-0.079,-1.648,-0.427,2.869

1.179,-0.504,-0.423,12.512,24.475,-4.272
1.246,-0.512,-0.565,28.809,51.086,-2.991
1.168,-0.404,-0.734,33.203,58.289,-8.728
1.019,-0.267,-0.738,32.410,56.396,-12.695
0.897,-0.120,-0.817,31.616,56.335,-9.338
0.961,0.107,-0.779,22.644,45.776,-20.203
0.966,0.144,-0.456,6.226,-1.099,-59.082
0.862,0.037,0.065,-7.935,-69.458,-99.670
0.717,-0.074,0.665,-5.310,-64.392,-77.209
0.843,0.003,0.733,11.658,-33.386,-22.766
1.081,0.151,0.604,15.930,-5.188,12.756
1.207,0.203,0.506,3.174,-13.000,5.066
1.083,0.126,0.515,6.775,-29.053,-4.883
0.929,0.069,0.267,14.282,-20.569,4.333
0.951,0.054,0.103,8.301,-5.310,15.320
0.972,0.002,0.140,-9.827,-3.174,18.311
0.948,-0.048,0.188,-5.859,0.305,17.700
0.942,-0.055,0.042,2.075,4.089,15.930
0.939,-0.074,-0.067,-0.854,-2.014,10.193
0.939,-0.092,-0.065,-5.249,-4.333,7.202
0.959,-0.132,-0.018,-3.845,-4.517,5.249
0.944,-0.141,-0.057,5.127,-3.845,5.310
0.952,-0.144,-0.121,5.066,-2.258,8.789
1.024,-0.114,-0.128,1.587,-1.465,10.803
1.057,-0.108,-0.089,-0.549,-3.052,9.277
1.062,-0.106,-0.071,-0.061,-1.648,4.333
1.041,-0.100,-0.087,0.854,-0.854,0.977
1.008,-0.092,-0.090,-0.183,-1.038,-1.038
0.986,-0.089,-0.085,-0.366,-0.061,0.244
0.976,-0.078,-0.092,-0.244,1.953,3.418
0.990,-0.067,-0.093,-1.343,3.235,6.287
1.002,-0.063,-0.092,-2.808,0.549,4.883
1.012,-0.072,-0.076,-4.150,-0.305,3.723
1.016,-0.080,-0.060,-4.639,-0.488,2.686
1.017,-0.091,-0.055,-3.662,-0.671,1.099
1.009,-0.099,-0.069,-4.089,-0.366,0.244
0.990,-0.102,-0.056,-4.150,-0.671,0.183
0.992,-0.102,-0.058,-2.625,0.427,1.343
1.002,-0.097,-0.075,-0.854,1.526,1.343
0.998,-0.098,-0.066,-1.587,-0.427,-0.244

1.148,-0.713,-0.356,21.973,19.165,-3.662
1.278,-0.844,-0.401,41.870,44.373,-0.244
1.354,-0.702,-0.363,52.185,55.481,-15.137
1.158,-0.563,-0.266,59.143,39.001,-52.368
0.860,-0.423,-0.182,67.078,12.695,-78.979
0.661,-0.254,-0.075,76.050,-2.747,-65.918
0.697,-0.054,0.241,79.346,-1.160,-25.452
1.056,0.164,0.291,77.942,29.358,14.282
1.241,0.317,0.192,74.402,20.935,-2.563
0.940,0.244,0.224,68.604,-26.672,-21.790
0.814,0.207,0.277,58.044,-34.790,-7.019
0.827,0.201,0.186,46.570,-3.540,20.447
0.949,0.221,0.131,26.611,16.418,42.908
1.015,0.208,0.096,22.766,6.348,32.593
0.939,0.102,-0.013,21.667,-5.310,19.287
0.935,0.069,-0.066,16.785,-6.653,18.616
0.991,0.039,-0.091,4.639,4.700,18.188
1.017,-0.004,-0.108,1.099,-2.930,10.620
0.971,-0.067,-0.093,0.305,-11.108,5.371
0.962,-0.083,-0.119,1.831,-7.874,6.042
0.985,-0.092,-0.158,2.014,-0.916,8.667
1.006,-0.094,-0.150,1.648,-3.418,7.629
1.020,-0.109,-0.132,1.892,-3.296,5.554
1.019,-0.106,-0.135,1.221,-1.160,4.089
1.008,-0.112,-0.145,1.160,-2.197,1.465
1.002,-0.099,-0.145,-0.183,-3.601,0.549
0.984,-0.101,-0.117,-0.122,-2.991,-1.099
0.982,-0.097,-0.107,0.488,-1.282,-0.305
0.983,-0.092,-0.116,1.587,-1.099,0.366
0.992,-0.076,-0.124,2.258,-1.526,0.977
0.994,-0.067,-0.130,1.953,-0.549,1.404
1.006,-0.060,-0.133,-0.366,-0.427,1.587
1.019,-0.062,-0.125,-2.014,-1.587,0.305
1.028,-0.065,-0.114,-2.380,-2.136,-1.892
1.004,-0.072,-0.115,-1.221,-2.136,-4.211
0.977,-0.084,-0.117,-0.610,-0.977,-3.540
0.976,-0.086,-0.131,-0.549,0.671,-1.465
0.987,-0.079,-0.122,-1.221,0.427,-0.366
0.990,-0.084,-0.106,-1.282,0.061,-0.549
0.994,-0.083,-0.105,-0.916,0.610,-0.061

1.047,-0.483,-0.474,-12.085,2.075,5.554
1.052,-0.476,-0.467,-8.728,19.104,6.836
1.063,-0.459,-0.469,-0.793,25.879,8.484
1.143,-0.438,-0.556,6.836,37.170,15.076
1.193,-0.326,-0.665,10.864,54.565,19.226
1.145,-0.224,-0.728,8.179,49.072,-3.174
0.961,-0.208,-0.678,8.972,35.278,-19.348
0.721,-0.118,-0.538,9.888,24.719,-16.846
0.755,-0.026,-0.376,8.667,-2.319,-15.808
0.915,-0.029,-0.037,11.353,-23.071,-17.212
0.932,0.015,0.230,15.808,-15.076,-10.681
0.976,0.102,0.186,15.869,-9.583,-0.854
1.083,0.158,0.197,6.409,-32.288,-10.559
0.958,0.056,0.449,-2.380,-44.006,-11.230
1.013,0.060,0.467,-4.639,-19.897,8.850
1.099,0.068,0.319,2.014,1.038,17.273
1.064,0.050,0.182,5.981,-7.507,8.423
0.996,0.007,0.120,2.747,-4.822,5.493
0.920,-0.035,0.044,2.319,-1.099,6.592
0.917,-0.043,-0.026,4.700,0.305,9.033
0.923,-0.041,-0.103,5.920,5.005,9.644
0.947,-0.061,-0.160,5.249,1.892,6.836
0.963,-0.072,-0.163,4.578,-2.502,2.808
0.958,-0.089,-0.155,5.493,-3.906,-0.916
0.947,-0.095,-0.164,5.310,-3.540,0.671
0.997,-0.084,-0.164,2.930,-1.770,3.052
1.018,-0.082,-0.131,1.831,-3.296,1.221
1.018,-0.082,-0.115,4.028,-3.357,-1.953
1.006,-0.058,-0.153,5.127,-0.793,-2.319
1.010,-0.049,-0.166,4.272,-1.282,-2.502
1.007,-0.052,-0.155,2.075,-2.014,-4.456
0.998,-0.053,-0.162,1.465,-3.479,-5.676
0.985,-0.055,-0.156,-0.061,-3.540,-5.188
0.986,-0.061,-0.143,-1.465,-1.282,-2.258
0.995,-0.054,-0.140,-1.282,-0.854,-1.648
1.005,-0.050,-0.141,-1.404,-1.465,-2.930
0.997,-0.053,-0.140,-2.319,-3.418,-6.042
0.988,-0.073,-0.130,-2.380,-3.479,-5.371
1.006,-0.082,-0.123,-2.930,-1.038,-4.272
1.007,-0.095,-0.103,-2.930,-2.930,-6.836

0.993,-1.019,-0.315,22.644,3.479,-22.156
1.029,-1.189,-0.182,28.870,16.296,-11.169
1.090,-1.199,0.191,41.260,29.541,-20.264
0.929,-0.847,0.459,85.999,11.108,-41.565
0.785,-0.487,0.268,142.273,-18.433,-46.570
0.753,-0.111,0.020,153.931,-7.202,-12.207
0.992,0.311,0.054,128.174,6.042,0.916
1.019,0.358,0.210,125.793,-15.564,-2.197
1.052,0.405,0.137,132.751,-28.259,3.174
1.096,0.423,-0.017,106.506,-14.587,5.615
1.051,0.350,0.027,77.454,-18.677,9.033
1.051,0.273,0.194,63.843,-13.306,22.217
1.114,0.303,0.071,59.021,6.714,29.907
1.113,0.289,-0.106,49.683,15.930,23.499
1.058,0.223,-0.167,28.076,-3.662,0.061
0.915,0.085,-0.129,19.226,-11.719,-7.935
0.895,0.022,-0.139,12.024,-5.005,-2.930
0.919,-0.013,-0.135,1.953,-0.183,2.991
0.949,-0.049,-0.113,1.465,-6.042,1.648
0.951,-0.100,-0.135,2.441,-8.545,-1.709
0.945,-0.131,-0.130,2.136,-10.864,-2.563
0.951,-0.153,-0.107,0.854,-6.470,3.479
1.017,-0.157,-0.100,0.366,-2.625,7.263
1.042,-0.149,-0.093,0.244,-1.648,6.531
1.037,-0.145,-0.104,1.770,-2.930,1.160
1.018,-0.146,-0.105,1.587,-3.418,-1.709
0.994,-0.147,-0.091,1.038,-2.625,-2.197
0.989,-0.143,-0.087,1.953,1.099,0.244
0.993,-0.133,-0.099,2.014,1.831,1.160
0.994,-0.120,-0.096,1.282,-0.427,0.793
0.996,-0.119,-0.081,1.099,0.244,0.610
0.994,-0.122,-0.090,0.977,-0.244,1.099
0.989,-0.115,-0.089,1.404,0.183,1.648
1.002,-0.103,-0.105,1.831,2.075,2.808
1.014,-0.091,-0.112,-0.183,0.854,1.221
0.992,-0.099,-0.103,-0.427,-0.793,-0.427
0.993,-0.108,-0.109,-0.427,0.671,0.549
1.012,-0.109,-0.098,-2.014,1.953,0.732
1.002,-0.122,-0.090,-1.709,0.916,-0.977
0.988,-0.127,-0.098,-1.099,0.977,-1.099

1.254,-0.403,-0.470,-6.104,-10.620,23.743
1.255,-0.443,-0.492,-5.859,4.456,7.202
1.240,-0.546,-0.474,-3.357,15.442,-0.610
1.236,-0.797,-0.560,11.536,27.161,-1.770
1.333,-0.797,-0.682,31.067,51.941,0.854
1.350,-0.602,-0.599,33.752,37.720,-27.649
1.041,-0.343,-0.378,44.006,18.188,-70.862
0.586,-0.255,-0.135,53.040,1.526,-85.815
0.544,-0.151,0.167,49.622,6.165,-22.522
1.006,0.150,0.333,56.519,28.931,9.033
1.179,0.322,0.234,62.805,16.052,-5.005
1.074,0.391,0.219,54.199,-26.367,-37.720
0.792,0.288,0.333,38.818,-46.326,-27.893
0.872,0.293,0.376,28.503,-3.540,22.095
1.179,0.335,0.242,23.376,29.846,40.710
1.190,0.264,0.155,17.273,-3.479,-0.305
0.992,0.175,0.182,12.878,-22.217,-11.780
0.833,0.066,0.140,11.230,-6.226,2.319
0.891,0.054,0.028,11.047,11.475,20.813
0.969,0.058,-0.045,6.836,12.939,23.865
0.991,0.043,-0.100,3.845,2.991,13.855
0.921,0.003,-0.107,1.526,-5.066,8.911
0.947,-0.009,-0.085,0.427,-1.343,12.878
1.020,-0.008,-0.104,1.526,5.859,13.550
1.045,-0.019,-0.131,1.770,-0.793,5.310
1.006,-0.044,-0.114,-0.244,-4.333,0.671
1.005,-0.050,-0.112,-0.732,-1.892,1.526
1.021,-0.050,-0.120,-0.488,2.380,3.174
1.037,-0.035,-0.125,-0.488,2.319,1.587
1.029,-0.030,-0.127,-0.061,0.977,-1.648
1.000,-0.033,-0.127,-0.061,-0.549,-3.601
0.995,-0.028,-0.139,0.061,1.465,-1.648
1.016,-0.024,-0.132,-1.221,2.869,-0.854
1.016,-0.023,-0.109,-1.587,1.099,-3.052
1.001,-0.023,-0.108,-0.183,2.380,-3.296
0.991,-0.026,-0.132,-0.244,1.221,-4.272
0.982,-0.031,-0.115,-1.831,-1.038,-3.540
0.978,-0.031,-0.093,-1.526,-0.122,-2.625
0.968,-0.020,-0.116,-0.488,3.174,-1.404
0.977,-0.027,-0.125,-1.282,-0.977,-1.648

1.204,-0.459,-0.676,-5.066,11.536,4.333
1.196,-0.608,-0.794,1.343,28.625,7.568
1.196,-0.442,-0.780,-1.648,64.819,28.381
1.204,-0.248,-0.657,-8.423,85.937,21.484
1.073,-0.130,-0.517,6.104,34.302,-42.480
0.818,-0.064,-0.403,21.790,-13.794,-71.533
0.615,0.004,-0.106,17.761,-31.738,-65.491
0.722,0.025,0.254,-4.700,4.822,6.836
1.002,0.149,0.446,-1.343,39.612,35.706
1.238,0.227,0.344,13.977,17.639,21.057
1.113,0.232,0.187,17.700,-24.658,-10.193
0.880,0.161,0.292,4.517,-33.997,-14.587
0.920,0.136,0.352,-0.366,-2.014,24.536
1.082,0.140,0.208,7.935,8.484,25.879
1.069,0.074,-0.016,4.089,0.183,8.606
0.965,0.008,0.007,-2.075,-16.296,-6.531
0.882,-0.035,-0.006,0.366,-13.367,-3.174
0.943,-0.044,-0.107,-2.808,-3.418,2.747
0.974,-0.077,-0.100,-7.874,-5.676,1.892
0.974,-0.099,-0.053,-5.188,-9.155,1.038
0.980,-0.098,-0.067,3.479,-3.296,1.648
0.984,-0.075,-0.129,6.104,-3.235,1.221
0.981,-0.074,-0.137,4.578,-4.761,0.488
0.986,-0.072,-0.112,-0.061,-4.028,2.686
0.995,-0.078,-0.099,0.183,-2.869,2.441
0.988,-0.062,-0.111,1.709,-2.319,2.197
0.975,-0.066,-0.117,1.648,-2.441,0.732
0.994,-0.057,-0.107,1.709,-3.662,0.977
0.988,-0.062,-0.098,2.014,-4.395,-0.183
0.975,-0.071,-0.099,0.977,-4.639,0.488
1.007,-0.055,-0.096,1.587,-2.747,2.258
1.020,-0.046,-0.112,2.136,-2.869,1.343
1.025,-0.046,-0.103,1.343,-3.723,-0.854
1.013,-0.046,-0.109,2.075,-3.113,-1.587
1.003,-0.040,-0.124,2.014,-2.563,-0.610
1.013,-0.037,-0.126,1.343,-2.258,0.183
1.012,-0.036,-0.109,0.366,-2.991,0.366
1.008,-0.035,-0.101,1.099,-2.075,0.305
1.013,-0.033,-0.111,1.770,-0.854,-0.183
1.002,-0.040,-0.116,1.099,-1.831,-2.075

1.044,-0.939,-0.178,17.700,16.052,-13.428
1.106,-1.057,-0.093,47.424,27.954,-21.545
1.074,-0.963,0.053,74.341,21.851,-41.321
0.912,-0.583,0.141,105.896,5.310,-64.880
0.807,-0.277,0.155,129.150,-19.958,-74.646
0.875,0.013,0.190,131.165,-31.677,-51.270
1.042,0.240,0.205,123.352,-21.118,-40.283
1.194,0.406,0.201,116.516,-30.029,-44.495
1.138,0.416,0.165,109.375,-46.204,-49.866
1.032,0.382,0.119,83.801,-42.236,-30.457
0.986,0.313,0.111,62.439,-23.010,-9.033
0.976,0.238,0.098,48.950,-5.920,6.104
0.962,0.178,0.036,40.100,-1.465,21.057
0.972,0.141,-0.054,31.128,4.883,28.015
1.054,0.085,-0.168,21.179,8.789,28.564
1.078,0.031,-0.189,11.169,3.845,19.226
1.046,-0.035,-0.148,1.831,-7.263,3.601
1.014,-0.097,-0.119,-0.854,-5.188,-0.305
1.001,-0.157,-0.102,-2.441,-6.226,-2.747
0.979,-0.197,-0.092,-4.761,-4.822,-2.625
0.967,-0.228,-0.057,-7.019,-1.282,1.587
0.979,-0.239,-0.035,-7.019,3.906,6.348
0.997,-0.232,-0.030,-2.502,6.226,7.141
0.979,-0.235,-0.054,1.099,5.188,3.540
0.949,-0.234,-0.082,2.502,2.441,2.686
0.941,-0.220,-0.079,1.953,2.808,3.906
0.946,-0.212,-0.082,3.418,0.977,4.639
0.958,-0.203,-0.073,3.967,1.770,5.432
0.975,-0.177,-0.090,5.005,1.892,6.042
0.998,-0.165,-0.075,3.906,-0.793,6.348
0.996,-0.150,-0.067,3.296,0.366,6.714
1.010,-0.129,-0.086,3.845,2.319,7.202
1.019,-0.124,-0.096,2.625,2.441,6.470
1.013,-0.121,-0.095,0.854,0.671,3.235
1.019,-0.110,-0.098,0.244,0.122,1.892
1.006,-0.114,-0.091,-0.610,-0.183,-0.061
0.992,-0.126,-0.084,-0.183,0.244,-0.122
0.993,-0.129,-0.093,-1.465,2.747,1.770
1.005,-0.131,-0.095,-2.930,3.174,2.747
1.012,-0.127,-0.092,-3.357,2.441,1.831
