aX,aY,aZ,gX,gY,gZ
0.924,-0.231,0.145,4.700,-2.319,0.244
0.904,-0.242,0.157,3.174,-1.953,0.793
0.914,-0.248,0.162,4.456,-1.526,4.089
0.935,-0.224,0.143,6.531,-2.686,5.371

1.236,0.628,0.406,-40.527,-4.028,12.939
1.256,0.737,0.471,-32.288,9.033,-7.751
1.120,0.872,0.162,-38.818,31.067,-15.564
1.067,1.129,-0.122,-112.122,59.509,6.531
1.077,1.376,-0.023,-214.294,64.209,19.043
1.145,1.490,0.035,-219.421,52.856,-27.893
0.930,1.209,-0.022,-216.919,34.851,-104.797
0.831,0.489,0.265,-230.225,22.339,-183.777
0.484,-0.767,0.726,-222.290,32.593,-222.168
-0.041,-1.611,0.796,-159.973,3.357,-127.625
0.379,-1.300,0.262,-115.112,-20.935,-16.052
0.923,-1.111,0.372,-149.902,-4.883,22.461
0.920,-1.230,0.690,-144.775,-3.662,-13.672
0.694,-1.205,0.579,-76.050,-18.066,-35.339
0.632,-0.912,0.250,-18.433,-24.048,-5.981
0.709,-0.612,0.017,-3.662,-31.433,24.292
0.845,-0.381,-0.025,-26.855,-22.949,36.133
0.910,-0.324,0.100,-33.997,-18.311,13.733
0.872,-0.367,0.149,-15.625,-18.250,4.395
0.875,-0.336,0.105,-7.690,-20.447,8.240
0.953,-0.277,0.128,-11.902,-15.320,6.775
0.981,-0.296,0.171,-15.381,-2.502,-0.488
0.926,-0.334,0.161,-7.202,-0.793,-8.972
0.878,-0.294,0.105,-0.732,-4.761,-5.188
0.893,-0.222,0.111,-1.282,-7.019,3.906
0.961,-0.177,0.102,-6.348,1.770,2.502
0.954,-0.175,0.111,-4.272,-2.014,-6.592
0.925,-0.199,0.111,-2.930,-3.845,-8.850
0.905,-0.183,0.120,-3.113,-2.747,-6.897
0.936,-0.193,0.110,-2.136,-0.854,-5.493
0.926,-0.192,0.077,-3.906,-5.371,-6.165
0.923,-0.200,0.124,-8.179,-5.188,-3.296
0.942,-0.219,0.158,-6.653,-2.808,-3.052
0.956,-0.234,0.176,-0.488,-3.540,-4.456
0.931,-0.233,0.145,2.502,-4.089,-6.897
0.904,-0.237,0.149,-0.732,-3.052,-4.822
0.914,-0.240,0.138,-3.723,0.488,1.526
0.930,-0.232,0.159,-3.113,-0.427,1.099
0.929,-0.236,0.162,0.549,-0.122,-2.441
0.905,-0.237,0.100,0.549,-0.122,-1.343

1.038,1.139,0.064,23.804,10.071,36.316
1.143,1.558,-0.064,-36.377,14.648,60.791
1.232,1.840,-0.083,-152.222,-9.644,52.673
1.292,1.896,0.091,-227.356,-12.085,-6.165
1.249,1.237,0.518,-269.958,-4.211,-87.891
1.031,0.455,0.743,-265.930,-2.136,-174.499
0.599,-0.574,0.761,-207.703,9.827,-221.436
0.276,-0.965,0.471,-225.647,26.062,-148.804
0.638,-0.788,0.469,-229.004,30.029,-117.859
0.594,-1.587,0.925,-177.979,21.362,-140.381
0.259,-1.785,0.739,-109.009,10.193,-104.309
0.449,-1.368,0.266,-73.792,18.188,-21.179
0.637,-1.006,0.085,-78.552,10.803,25.513
0.682,-0.812,0.182,-60.181,5.554,17.883
0.739,-0.627,0.126,-30.518,2.625,-2.563
0.717,-0.514,-0.014,-18.311,-6.104,-15.381
0.679,-0.481,0.026,-23.376,-2.258,-3.845
0.773,-0.419,0.012,-20.386,-8.484,3.418
0.831,-0.352,0.060,-19.470,-15.320,2.075
0.875,-0.326,0.088,-21.606,-12.024,-0.916
0.836,-0.352,0.126,-22.522,-9.705,-8.362
0.856,-0.359,0.169,-13.855,-8.057,3.296
0.943,-0.307,0.125,-12.024,-7.202,2.441
0.915,-0.299,0.118,-15.442,-6.592,-4.578
0.930,-0.327,0.209,-14.954,-4.028,-2.075
0.965,-0.309,0.195,-3.906,-3.052,-3.845
0.919,-0.321,0.122,4.639,-4.639,-9.460
0.888,-0.315,0.099,-3.784,-3.418,-1.648
0.915,-0.309,0.125,-7.080,-2.502,2.380
0.931,-0.311,0.128,-2.380,-4.028,0.183
0.894,-0.307,0.106,0.244,-5.859,-0.427
0.900,-0.303,0.120,-2.747,-4.578,5.798
0.937,-0.298,0.133,-2.319,-4.150,4.150
0.902,-0.323,0.150,0.305,-6.165,1.343
0.915,-0.310,0.130,2.808,-5.249,5.249
0.909,-0.299,0.135,2.136,-6.226,6.775
0.912,-0.284,0.124,0.732,-5.066,8.301
0.921,-0.275,0.130,0.671,-5.005,8.118
0.917,-0.274,0.139,1.160,-5.554,7.874
0.929,-0.272,0.159,2.686,-4.211,9.033

1.146,0.875,0.166,18.127,29.602,-2.075
1.279,1.172,0.277,-51.147,54.260,34.485
1.341,1.577,0.247,-66.956,59.631,31.860
1.390,1.915,-0.203,-119.507,58.838,-10.986
1.076,1.777,-0.259,-222.168,47.852,-71.777
0.975,1.138,0.308,-298.645,53.711,-138.977
0.733,0.084,0.731,-252.624,54.504,-241.699
0.215,-1.045,0.635,-180.054,18.677,-224.792
-0.170,-1.692,0.322,-181.946,9.766,-116.577
0.402,-1.516,0.458,-201.965,18.860,-8.301
0.742,-1.479,0.759,-164.734,-8.240,7.507
0.745,-1.463,0.660,-69.641,-10.925,-32.471
0.564,-1.377,0.385,-41.504,-16.663,-20.935
0.537,-0.959,0.158,-43.518,-17.883,29.114
0.743,-0.582,0.098,-48.950,-12.756,65.979
0.882,-0.352,0.056,-33.936,-12.756,38.635
0.871,-0.267,-0.001,-25.391,-14.221,6.348
0.780,-0.278,0.006,-24.902,-10.742,-1.770
0.841,-0.294,0.058,-20.386,-2.136,9.827
0.920,-0.218,0.037,-16.602,-3.235,8.667
0.899,-0.256,0.038,-16.846,-4.395,-12.390
0.782,-0.322,0.043,-18.799,-9.155,-9.338
0.845,-0.286,0.033,-23.254,-8.606,9.521
0.937,-0.218,0.054,-28.076,-11.719,16.418
0.976,-0.212,0.151,-23.499,-11.169,0.000
0.997,-0.250,0.154,-18.066,-0.305,-11.047
0.957,-0.295,0.118,-10.559,-5.371,-17.517
0.899,-0.322,0.115,-10.925,-5.859,-9.705
0.951,-0.280,0.090,-12.512,-1.892,-2.869
0.937,-0.291,0.120,-12.756,-2.991,-7.019
0.906,-0.333,0.124,-6.409,-0.854,-14.404
0.836,-0.377,0.100,-3.235,-5.432,-10.315
0.870,-0.355,0.114,-4.944,-5.005,0.854
0.900,-0.336,0.125,-4.578,-8.850,4.150
0.901,-0.332,0.133,-5.310,-7.812,8.789
0.957,-0.300,0.144,-5.310,-5.493,10.498
0.966,-0.290,0.149,-2.258,-6.348,5.249
0.943,-0.293,0.144,-2.014,-5.249,5.554
0.971,-0.279,0.161,-2.991,-2.930,9.521
0.978,-0.259,0.139,-0.305,-2.075,5.310

1.030,1.100,-0.139,-22.339,12.695,-7.751
1.030,1.446,-0.221,-85.510,3.357,22.217
1.171,1.790,-0.320,-163.635,6.775,21.851
1.385,1.875,-0.026,-246.094,9.216,-47.119
1.108,0.967,0.591,-250.427,14.343,-174.561
0.450,-0.675,1.035,-189.636,36.682,-226.135
0.090,-2.133,1.139,-202.515,72.754,-83.801
0.738,-1.554,0.762,-168.152,52.917,19.897
1.070,-1.284,0.615,-97.412,-0.671,3.113
0.756,-1.272,0.575,-37.415,-11.658,-46.631
0.596,-1.120,0.373,-15.625,-7.629,-28.687
0.670,-0.685,0.113,-4.456,-6.958,5.188
0.815,-0.421,0.003,-5.066,-14.465,15.320
0.838,-0.329,0.015,-11.230,-18.860,-1.404
0.806,-0.339,0.037,-13.977,-11.292,-9.155
0.846,-0.333,0.038,-14.099,-6.531,-7.507
0.892,-0.331,0.081,-18.494,-1.465,1.465
0.988,-0.289,0.076,-16.846,-0.732,-5.127
0.976,-0.315,0.087,-11.658,-2.136,-16.602
0.914,-0.351,0.083,-7.324,-0.488,-17.883
0.896,-0.337,0.015,-10.437,-2.563,-8.179
0.915,-0.320,0.104,-16.479,-2.808,3.296
0.958,-0.300,0.117,-13.428,0.427,8.301
0.970,-0.277,0.089,-7.629,-0.610,5.493
0.953,-0.273,0.066,-0.977,-2.991,2.808
0.929,-0.246,0.024,-0.427,-3.418,4.578
0.925,-0.236,0.019,-1.831,-3.662,8.179
0.966,-0.250,0.064,-0.671,0.427,11.475
0.992,-0.241,0.065,3.052,0.427,7.324
0.960,-0.241,0.045,6.714,-0.610,1.465
0.938,-0.238,0.043,8.667,-1.892,3.540
0.948,-0.229,0.041,8.301,-1.770,8.057
0.944,-0.214,0.038,4.883,-0.061,9.277
0.943,-0.224,0.067,5.371,0.183,7.629
0.929,-0.227,0.068,7.751,-2.075,8.728
0.948,-0.204,0.075,7.019,-0.977,11.414
0.969,-0.167,0.058,6.653,-1.587,8.301
0.958,-0.168,0.065,5.371,-1.038,5.981
0.966,-0.176,0.082,4.639,-0.122,5.066
0.965,-0.164,0.067,4.211,-0.183,4.456

1.162,1.620,0.005,-99.670,45.410,111.816
1.537,2.127,-0.222,-177.734,40.710,26.428
1.466,2.093,-0.259,-214.478,10.803,-112.671
0.983,1.236,0.358,-243.774,7.629,-236.084
0.477,0.061,0.770,-211.182,24.353,-330.322
-0.321,-1.386,0.856,-184.570,49.133,-244.263
0.003,-1.689,0.727,-180.359,77.698,-41.565
0.720,-1.462,0.658,-121.826,56.335,16.479
0.835,-1.430,0.607,-68.909,2.380,-3.418
0.689,-1.200,0.451,-43.091,-17.700,-5.188
0.652,-0.974,0.287,-25.085,-13.672,4.761
0.656,-0.682,0.137,-25.024,-18.005,20.691
0.773,-0.517,0.119,-29.175,-14.954,28.931
0.837,-0.424,0.124,-26.794,-21.912,22.156
0.859,-0.362,0.175,-22.217,-21.729,17.639
0.946,-0.270,0.137,-14.099,-6.470,9.338
0.983,-0.232,0.105,-15.747,-5.676,-5.737
0.933,-0.252,0.121,-10.132,3.723,-10.071
0.924,-0.265,0.110,-2.563,7.019,-11.536
0.904,-0.304,0.075,-3.723,6.104,-16.296
0.904,-0.309,0.089,-9.277,3.601,-10.254
0.897,-0.333,0.115,-9.644,3.296,-5.920
0.896,-0.338,0.109,-8.972,3.296,-2.014
0.910,-0.302,0.094,-7.263,0.488,1.282
0.899,-0.286,0.088,-5.249,-2.869,0.122
0.907,-0.277,0.109,-2.502,0.610,5.432
0.936,-0.255,0.085,0.366,-2.136,3.357
0.918,-0.256,0.081,0.488,-2.869,1.770
0.928,-0.247,0.078,1.038,-3.479,0.000
0.894,-0.261,0.080,-1.526,-4.272,-0.366
0.908,-0.266,0.105,-3.174,-1.953,6.042
0.974,-0.231,0.097,-1.892,1.282,9.338
0.960,-0.233,0.101,0.244,-0.061,-0.427
0.896,-0.267,0.083,2.258,-0.366,-7.324
0.882,-0.278,0.064,1.587,-1.099,0.427
0.905,-0.267,0.069,-1.770,-3.174,3.662
0.912,-0.246,0.089,-5.005,-2.319,4.456
0.924,-0.255,0.118,-2.380,-0.854,4.272
0.933,-0.254,0.103,0.610,-3.540,2.686
0.920,-0.251,0.097,0.000,-4.639,4.211

1.280,0.561,0.326,7.935,6.836,-13.428
1.185,0.757,0.279,4.822,14.709,-30.884
1.042,1.169,0.063,-62.927,22.949,0.610
1.111,1.960,-0.202,-151.428,29.907,25.146
1.249,2.150,-0.119,-238.647,44.617,-15.198
1.113,1.769,0.180,-267.090,32.837,-163.208
0.853,1.004,0.500,-248.779,25.085,-249.756
0.395,-0.200,0.787,-216.614,40.710,-278.564
-0.116,-1.373,0.829,-227.661,56.091,-200.806
0.094,-1.793,0.846,-205.994,40.588,-84.473
0.502,-1.600,0.767,-154.602,4.883,-31.921
0.651,-1.454,0.808,-130.493,-29.114,-17.822
0.727,-1.295,0.856,-110.535,-19.653,-9.338
0.706,-1.156,0.703,-40.955,-15.381,-7.202
0.591,-0.937,0.429,-21.057,-18.982,15.259
0.691,-0.663,0.257,-30.640,-9.399,27.832
0.822,-0.487,0.243,-29.419,-7.141,16.907
0.839,-0.416,0.269,-13.855,-8.728,-3.418
0.820,-0.355,0.186,-4.150,-9.583,-9.949
0.859,-0.338,0.133,-7.019,-6.775,-4.456
0.918,-0.328,0.207,-22.034,-0.732,-1.099
0.944,-0.331,0.255,-23.010,2.686,-6.531
0.916,-0.357,0.248,-13.123,4.089,-17.212
0.873,-0.372,0.185,-8.728,4.150,-23.865
0.825,-0.389,0.166,-12.085,0.427,-22.461
0.837,-0.381,0.210,-18.066,-0.366,-11.780
0.904,-0.355,0.256,-17.456,2.930,-3.662
0.931,-0.369,0.232,-8.911,3.967,-13.794
0.887,-0.399,0.227,-3.723,0.488,-17.822
0.848,-0.429,0.221,-0.977,-0.610,-9.949
0.870,-0.377,0.156,-6.470,-1.221,0.305
0.888,-0.368,0.197,-10.742,-1.587,3.296
0.893,-0.390,0.231,-7.446,-1.587,0.916
0.891,-0.397,0.237,-0.671,-1.465,-0.061
0.893,-0.399,0.230,-0.793,-0.610,1.343
0.907,-0.389,0.239,-0.916,2.441,0.549
0.887,-0.407,0.234,2.625,-0.122,-1.770
0.855,-0.398,0.223,3.479,-2.197,2.625
0.902,-0.352,0.216,2.625,-1.221,7.019
0.898,-0.343,0.220,0.977,0.183,4.578

1.158,0.635,0.222,4.944,10.681,-22.278
1.137,0.672,0.184,-33.386,13.794,-9.583
1.165,0.801,0.266,-60.059,23.926,4.761
1.127,1.058,0.225,-87.769,25.879,23.010
1.259,1.632,-0.062,-144.409,27.405,41.626
1.372,1.750,-0.062,-210.266,37.537,5.127
1.219,1.455,0.195,-241.272,37.903,-73.486
0.918,0.793,0.505,-211.243,60.486,-175.842
0.533,-0.069,0.450,-171.082,77.759,-186.645
0.087,-1.355,0.341,-160.034,62.500,-130.737
0.317,-1.524,0.447,-182.678,34.485,-34.912
0.866,-1.416,0.512,-161.011,6.470,16.296
0.983,-1.446,0.702,-106.201,-22.827,-18.066
0.623,-1.214,0.316,-50.842,-30.579,-23.254
0.614,-0.966,0.185,-39.856,-30.579,7.629
0.815,-0.708,0.256,-42.542,-20.691,35.217
0.935,-0.561,0.162,-15.991,-14.465,1.831
0.758,-0.578,0.106,-1.770,-19.897,-2.563
0.791,-0.431,0.117,-7.996,-21.606,18.921
0.954,-0.296,0.110,-13.916,-17.822,28.931
0.925,-0.239,0.147,-10.803,-15.076,16.052
0.903,-0.261,0.149,-1.526,-8.179,15.625
0.996,-0.168,0.086,-4.883,-11.108,12.634
0.989,-0.174,0.153,-12.146,-8.789,2.747
0.956,-0.220,0.147,-4.761,0.916,-1.892
0.972,-0.183,0.134,0.854,-2.380,-1.282
0.970,-0.148,0.089,3.052,-2.197,-4.150
0.926,-0.170,0.070,-3.052,-2.930,-5.554
0.935,-0.175,0.120,-6.287,-2.502,-1.343
0.995,-0.176,0.124,-2.258,-3.723,-2.808
0.979,-0.185,0.088,-1.465,-6.531,-4.333
0.979,-0.185,0.104,-9.949,-5.615,-2.991
0.979,-0.193,0.141,-10.498,-4.883,-1.038
0.987,-0.182,0.143,-7.751,-1.221,1.709
1.002,-0.178,0.109,-4.517,0.244,-2.808
0.963,-0.210,0.102,-3.967,-4.761,-9.644
0.945,-0.228,0.123,-6.165,-3.418,-8.789
0.932,-0.231,0.139,-3.601,-1.160,-7.324
0.931,-0.247,0.117,-1.892,1.892,-3.357
0.951,-0.245,0.114,-1.465,0.977,0.427

1.062,0.927,0.227,-114.136,-11.963,95.398
1.188,1.260,0.045,-159.424,11.169,112.305
1.119,1.538,-0.160,-204.407,5.005,53.650
0.993,1.594,-0.251,-206.299,-5.066,19.531
0.997,1.350,-0.141,-209.717,-29.541,-59.143
0.987,0.918,0.210,-219.727,-42.847,-177.612
0.808,0.222,0.641,-185.730,-23.560,-232.727
0.395,-0.863,0.822,-172.424,4.761,-208.862
0.396,-1.402,0.870,-170.654,16.907,-101.562
0.740,-1.164,0.777,-139.648,-11.475,-30.884
0.866,-1.097,0.840,-87.463,-38.208,-31.128
0.860,-1.127,0.880,-53.101,-26.306,-29.053
0.743,-0.921,0.564,-22.644,-20.386,-13.428
0.707,-0.717,0.361,-10.925,-18.188,14.954
0.763,-0.519,0.288,-13.611,-7.385,36.926
0.854,-0.350,0.261,-4.211,-4.761,28.564
0.885,-0.194,0.174,6.470,-7.996,5.920
0.843,-0.183,0.127,11.902,-7.202,-5.127
0.882,-0.150,0.099,-2.747,1.770,2.808
0.990,-0.129,0.123,-13.672,-0.732,-8.606
0.944,-0.155,0.191,-7.629,-3.784,-20.325
0.897,-0.187,0.175,1.892,2.380,-23.621
0.923,-0.180,0.156,3.479,6.531,-15.625
0.982,-0.156,0.106,-6.531,-1.831,-9.705
0.917,-0.200,0.211,-15.198,-6.165,-10.803
0.974,-0.209,0.277,-9.033,0.305,-7.812
1.055,-0.170,0.166,4.456,-0.122,-14.038
0.964,-0.176,0.171,0.916,-7.080,-23.010
0.927,-0.232,0.198,-1.404,2.686,-23.926
0.925,-0.252,0.183,1.770,-2.625,-18.066
0.895,-0.252,0.170,2.136,-0.183,-5.188
0.910,-0.230,0.152,2.441,2.197,1.282
0.906,-0.238,0.165,5.859,-1.404,0.549
0.893,-0.252,0.176,7.935,-1.709,2.380
0.920,-0.234,0.179,7.690,-2.686,5.493
0.934,-0.224,0.181,8.118,-6.592,5.005
0.931,-0.202,0.190,4.211,-5.127,5.859
0.960,-0.195,0.199,2.625,-1.709,4.883
0.923,-0.198,0.214,2.625,-3.540,1.892
0.951,-0.204,0.207,6.042,1.465,5.005

1.321,0.446,0.336,24.292,9.155,-6.470
1.231,0.478,0.180,22.461,11.230,-40.955
1.102,0.433,0.120,-4.028,14.038,-35.583
1.077,0.507,0.213,-31.616,22.278,-10.254
1.081,0.719,0.198,-50.720,28.748,26.367
1.101,0.890,0.100,-89.783,38.513,70.679
1.239,1.342,-0.168,-174.316,63.843,92.407
1.318,1.730,-0.235,-245.544,65.735,50.781
1.142,1.735,-0.182,-266.968,45.471,-31.982
0.946,0.615,0.271,-260.620,25.391,-122.375
0.559,-0.777,0.705,-213.745,19.775,-172.791
0.089,-1.658,0.661,-169.922,12.024,-135.193
0.242,-1.545,0.566,-173.462,-18.005,-36.926
0.767,-1.577,0.903,-164.124,-39.001,9.399
1.048,-1.613,1.149,-138.489,-24.109,9.583
0.843,-1.454,0.948,-69.824,-28.259,-2.686
0.663,-1.117,0.484,-7.629,-37.903,8.728
0.692,-0.764,0.208,-3.174,-35.706,40.527
0.844,-0.453,0.193,-23.071,-19.714,57.861
0.889,-0.291,0.252,-16.357,-17.212,36.682
0.851,-0.253,0.208,8.179,-14.160,6.836
0.806,-0.183,0.106,5.493,-9.827,7.874
0.856,-0.143,0.120,-7.141,-5.920,14.038
0.923,-0.133,0.144,-16.052,1.160,11.230
0.885,-0.160,0.182,-13.550,-1.343,-4.211
0.836,-0.173,0.200,-5.554,-3.662,-7.751
0.889,-0.156,0.150,-3.296,-0.122,0.244
0.907,-0.148,0.158,-9.277,-2.747,4.089
0.894,-0.163,0.202,-12.878,-4.517,3.784
0.929,-0.172,0.213,-10.132,-2.808,4.456
0.930,-0.145,0.163,-7.874,-5.615,3.235
0.904,-0.163,0.225,-9.399,-8.057,5.310
0.985,-0.129,0.208,-9.094,0.427,11.108
0.952,-0.133,0.160,-7.629,-5.005,3.601
0.885,-0.158,0.194,-12.207,-10.437,6.714
0.975,-0.146,0.248,-13.916,-3.601,15.320
1.010,-0.114,0.231,-4.089,-0.244,5.920
0.962,-0.155,0.194,2.319,-2.136,-6.287
0.915,-0.171,0.181,-3.052,-1.343,-7.629
0.923,-0.196,0.198,-6.104,-4.822,-1.221
