aX,aY,aZ,gX,gY,gZ
1.397,0.084,0.726,4.395,-40.405,29.358
1.234,-0.005,0.578,26.733,-51.514,-42.664
0.972,-0.138,0.389,25.269,-41.809,-59.326
0.932,-0.124,0.187,9.277,-20.020,12.878
0.996,0.011,0.067,6.836,-13.550,37.720
0.998,0.100,-0.063,7.874,-13.916,22.827
0.937,0.048,-0.106,9.033,-20.813,6.897
0.911,0.039,-0.084,9.338,-23.010,9.460
0.936,0.105,-0.099,2.930,-18.372,21.179
0.989,0.120,-0.080,-10.681,-14.038,15.137
1.012,0.102,-0.044,-9.888,-14.771,-1.892
1.001,0.016,0.004,-3.601,-18.982,-18.494
1.007,-0.036,0.036,2.075,-19.470,-22.705
0.970,-0.046,0.031,-1.465,-5.981,-2.014
0.969,-0.021,0.013,-6.287,-5.554,12.207
1.026,0.013,0.035,-3.235,-10.803,11.108
1.021,0.031,0.023,0.122,-12.207,6.897
1.016,0.071,0.001,-0.610,-11.597,6.287
1.028,0.084,0.007,-5.920,-10.559,2.319
1.041,0.079,0.028,-4.089,-7.935,-4.761
1.052,0.041,0.056,2.258,-3.845,-13.428
1.002,0.028,0.016,3.906,-1.892,-13.672
0.996,0.025,0.019,-1.892,-1.648,-7.751
1.011,0.028,0.019,-5.066,-1.221,-4.395
1.020,0.028,0.024,-3.052,-1.831,-9.583
1.024,0.011,0.047,-0.671,-2.502,-15.198
1.005,-0.021,0.063,0.366,-2.014,-15.015
1.012,-0.054,0.059,-0.122,0.671,-8.057
0.995,-0.032,0.047,1.160,3.052,-1.892
0.991,-0.001,0.051,3.540,0.916,1.587

0.875,0.035,-1.239,13.367,39.368,-27.954
0.715,0.038,-1.206,2.319,49.927,-6.348
0.466,0.011,-1.099,-7.812,53.284,17.273
0.323,0.008,-0.884,-11.780,50.598,52.490
0.658,0.314,-0.290,4.150,17.822,34.302
0.891,0.114,0.210,24.597,-67.444,-53.223
1.110,-0.265,0.881,-5.005,-120.178,-61.646
1.515,-0.151,1.154,-25.757,-47.424,-12.329
1.351,-0.188,0.993,17.456,-68.420,-78.857
1.186,-0.341,0.998,26.489,-88.135,-76.233
1.264,-0.189,0.881,2.869,-58.044,-11.963
1.259,-0.045,0.587,-9.399,-24.719,12.817
1.101,-0.019,0.355,-0.488,-18.799,-6.470
0.966,-0.080,0.190,22.644,-26.306,-27.832
0.851,-0.118,0.026,26.184,-34.302,-4.822
0.867,0.009,-0.036,16.296,-27.405,32.959
0.922,0.083,-0.073,4.639,-22.583,45.105
0.994,0.074,-0.020,-0.122,-34.302,27.588
1.058,0.063,0.073,0.061,-22.766,14.832
1.034,0.067,0.034,3.052,-11.169,2.563
1.025,0.056,0.043,5.981,-12.634,-9.705
1.032,0.028,0.052,8.606,-16.235,-23.315
1.034,-0.022,0.060,10.498,-17.944,-36.377
0.996,-0.091,0.074,8.240,-16.174,-38.696
0.988,-0.158,0.091,-0.671,-7.202,-19.653
1.005,-0.137,0.045,-3.174,-0.183,10.742
1.036,-0.111,0.054,1.709,-4.578,10.437
1.027,-0.086,0.051,6.409,-5.676,8.362
1.025,-0.054,0.049,6.409,-4.395,8.789
1.013,-0.025,0.065,4.150,-4.211,8.545
1.023,-0.011,0.083,1.404,-4.333,7.507
1.011,-0.019,0.060,-2.502,-0.427,3.845
0.996,-0.041,0.068,-0.366,-1.770,-2.380
0.969,-0.028,0.046,1.404,-2.197,-2.686
1.004,-0.019,0.068,3.479,-3.113,-4.028
1.017,-0.018,0.073,6.104,0.122,-9.155
0.973,-0.035,0.046,4.883,-1.038,-12.207
0.983,-0.061,0.068,0.854,-1.282,-6.104
1.000,-0.069,0.085,0.732,-0.610,-0.305
1.026,-0.068,0.125,3.235,-0.732,1.404

1.136,-0.073,-0.920,29.175,36.499,-55.908
0.982,0.008,-1.183,31.921,55.969,-43.823
0.676,0.083,-1.388,26.978,82.703,-23.193
0.329,0.093,-1.396,0.977,76.172,16.663
0.214,0.131,-1.173,-14.954,39.734,28.748
0.320,0.102,-0.511,-24.048,3.174,22.766
0.826,0.030,0.159,-17.761,-25.208,-14.343
0.798,-0.329,0.541,-1.892,-63.599,-86.853
0.707,-0.576,0.805,-40.771,-74.951,13.489
1.442,-0.356,1.164,-27.893,-100.586,31.677
1.783,-0.291,1.419,-2.319,-103.943,-33.142
1.325,-0.443,1.109,18.311,-87.280,-65.735
1.153,-0.407,0.785,9.277,-66.345,-10.315
1.258,-0.196,0.562,-8.362,-35.095,44.006
1.161,-0.140,0.330,8.606,-25.146,-1.587
1.011,-0.181,0.154,16.602,-18.921,-12.878
0.881,-0.167,-0.015,15.015,-11.230,6.470
0.850,-0.075,-0.126,3.052,-12.207,30.762
0.890,-0.059,-0.122,-10.376,-13.245,39.429
0.952,-0.104,-0.042,-11.597,-19.348,27.954
0.955,-0.146,0.045,-0.183,-27.100,7.629
0.925,-0.131,0.080,-2.197,-9.399,12.146
0.960,-0.115,0.046,-8.728,-5.859,18.372
0.995,-0.124,0.084,-8.850,-10.254,16.174
1.032,-0.126,0.080,-4.578,-9.521,11.475
1.032,-0.117,0.053,0.122,-3.357,8.484
1.015,-0.078,0.004,2.991,-4.639,6.653
1.014,-0.048,-0.005,0.427,-5.676,10.010
1.050,-0.031,0.023,-3.479,-5.127,12.695
1.064,-0.049,0.039,-3.235,-3.845,7.812
1.060,-0.049,0.047,-0.183,-2.808,3.357
1.050,-0.041,0.058,1.038,-1.099,-1.282
1.013,-0.048,0.043,-1.892,1.160,-6.042
0.990,-0.051,0.024,-5.920,0.732,-5.859
1.007,-0.054,0.050,-9.033,-0.427,-2.686
1.041,-0.070,0.084,-4.395,6.104,-5.310
1.014,-0.066,0.038,1.587,6.592,-12.512
0.960,-0.073,0.006,1.099,1.892,-13.306
0.987,-0.088,0.041,-2.380,-0.977,-8.850
1.011,-0.106,0.059,-3.723,-1.465,-6.836

0.937,-0.107,-1.112,-16.602,16.541,-11.169
0.911,0.038,-1.356,-35.095,30.396,55.664
0.801,0.233,-1.462,-57.800,48.340,72.815
0.637,0.261,-1.323,-67.444,55.603,53.101
0.395,0.214,-0.874,-50.476,39.063,8.728
0.421,0.120,-0.410,-25.574,-2.197,-41.565
0.828,-0.064,0.365,-9.155,-72.571,-73.486
1.119,-0.231,0.937,-10.742,-75.134,-46.570
1.237,-0.099,1.088,-22.400,-26.489,-13.550
1.374,0.043,1.070,-5.188,-45.349,-51.941
1.247,-0.079,0.998,13.367,-104.431,-98.450
1.069,-0.388,1.037,-11.780,-103.943,-5.310
1.441,-0.120,0.985,-21.973,-65.308,75.317
1.317,0.021,0.641,1.648,-25.635,46.997
1.025,0.005,0.297,29.968,-15.320,-6.287
0.850,-0.003,0.025,42.175,-22.278,-19.714
0.766,0.003,-0.065,28.381,-27.283,6.775
0.949,0.059,0.004,-0.732,-20.752,31.677
1.047,0.061,0.064,-1.770,-12.878,7.751
1.008,-0.018,0.066,2.808,-12.451,-11.230
0.994,-0.096,0.080,4.761,-16.907,-10.864
1.020,-0.081,0.102,0.488,-15.320,-2.136
1.047,-0.064,0.082,-5.859,-6.592,4.639
1.032,-0.074,0.073,-6.042,-3.113,1.038
1.030,-0.097,0.031,-1.282,-1.221,-2.747
1.028,-0.094,0.013,2.747,-4.211,-3.357
1.030,-0.099,0.027,4.639,-6.409,-3.845
0.998,-0.100,0.015,5.798,-4.211,1.404
1.006,-0.089,0.024,3.479,-4.639,4.333
0.982,-0.086,0.048,1.587,-4.211,5.615
0.976,-0.085,0.047,1.343,-8.545,4.395
0.975,-0.074,0.061,0.916,-11.353,3.723
1.008,-0.063,0.109,3.357,-11.047,-0.305
1.016,-0.067,0.126,6.653,-3.845,-7.141
0.981,-0.077,0.092,5.493,1.465,-7.385
0.990,-0.083,0.089,2.747,0.732,-2.319
1.015,-0.069,0.079,3.723,-0.061,-1.709
1.023,-0.071,0.083,3.479,0.977,-2.441
1.030,-0.068,0.089,4.761,5.859,-1.221
1.025,-0.052,0.072,6.531,5.798,-2.808

0.903,-0.083,-1.094,-15.625,34.363,28.625
0.797,0.027,-1.324,-32.715,38.574,45.288
0.594,0.065,-1.413,-53.528,23.865,40.710
0.413,0.027,-1.319,-63.416,-1.709,35.828
0.375,-0.029,-1.058,-55.237,-24.963,48.218
0.397,0.067,-0.649,-57.251,-33.203,70.801
0.708,0.186,-0.051,-23.682,-81.970,9.583
0.873,-0.215,0.755,-21.179,-99.915,-2.747
1.469,-0.109,1.391,-31.616,-78.735,49.194
1.740,0.064,1.507,19.653,-52.490,-26.062
1.433,-0.044,1.182,33.264,-29.724,-73.975
1.167,-0.196,0.856,21.057,-6.775,-44.617
1.026,-0.071,0.508,9.766,5.371,-6.714
1.022,-0.045,0.311,8.850,5.920,-3.906
1.010,-0.055,0.153,22.766,-8.972,-27.405
0.837,-0.073,-0.054,34.607,-17.273,-42.297
0.750,-0.156,-0.136,17.822,-19.775,-18.799
0.848,-0.142,-0.103,-7.751,-15.442,28.137
0.971,-0.092,-0.023,-10.620,-23.376,37.537
1.044,-0.073,0.059,1.404,-21.423,16.357
1.014,-0.054,0.067,7.141,-13.245,-1.038
0.949,-0.073,-0.010,4.395,-10.132,-6.409
0.952,-0.078,0.007,0.549,-12.756,-2.319
0.990,-0.068,0.017,0.793,-11.047,-0.183
0.994,-0.077,-0.003,4.822,-10.681,-6.165
0.985,-0.083,-0.031,9.033,-12.817,-9.949
0.976,-0.089,-0.037,6.653,-12.085,-6.897
0.991,-0.103,-0.026,0.000,-12.695,1.587
1.042,-0.102,0.005,-3.052,-9.094,3.479
1.052,-0.093,0.044,-0.061,-7.751,-1.404
1.024,-0.111,0.034,4.700,-5.493,-4.333
1.014,-0.097,0.004,5.615,-3.906,-3.235
1.010,-0.098,0.003,4.211,-7.690,-0.244
1.026,-0.084,0.014,1.831,-4.822,0.122
1.032,-0.078,0.010,1.770,-5.432,-3.967
1.051,-0.102,0.042,3.174,-6.042,-9.094
1.038,-0.101,0.022,3.174,0.854,-11.292
0.996,-0.131,-0.003,-1.343,3.662,-10.315
0.979,-0.184,0.012,0.122,1.282,-3.723
0.982,-0.165,0.011,4.272,1.526,2.441

1.023,0.065,-1.192,-16.174,38.086,10.803
1.007,0.111,-1.291,-28.381,52.124,19.043
0.789,0.125,-1.289,-27.527,55.786,-1.831
0.473,0.033,-1.217,-23.926,46.570,-10.742
0.106,-0.081,-0.843,-18.860,15.747,2.319
0.318,0.005,-0.216,-3.357,-31.738,11.963
0.941,0.219,0.432,32.593,-77.332,-48.828
1.056,-0.066,0.867,37.354,-112.915,-150.696
1.000,-0.662,1.337,-51.697,-86.792,-13.733
1.435,-0.512,1.413,-61.890,-42.664,87.891
1.568,-0.182,1.086,-22.339,-33.386,46.875
1.137,-0.076,0.621,19.592,-49.805,-18.066
1.048,0.010,0.453,29.724,-58.960,-32.532
1.071,0.041,0.286,10.864,-44.861,-19.348
1.014,0.006,0.187,-17.334,-21.790,4.395
1.032,-0.008,0.089,-12.268,-15.808,-4.517
0.962,-0.059,-0.035,0.122,-19.836,-18.555
0.910,-0.080,-0.058,3.967,-29.846,-19.165
0.969,-0.110,-0.024,-5.859,-29.297,-10.376
1.011,-0.127,0.058,-17.029,-6.409,11.353
1.030,-0.100,0.037,-10.803,-5.127,3.601
0.997,-0.106,0.013,-4.150,-11.169,-11.719
0.989,-0.167,0.045,-0.671,-18.127,-19.104
1.002,-0.188,0.031,-1.892,-14.832,-13.245
0.988,-0.185,0.015,-3.967,-5.127,1.221
1.017,-0.141,0.008,1.343,-3.235,11.719
1.019,-0.127,-0.027,6.714,-6.897,4.211
1.007,-0.114,-0.023,4.700,-7.263,6.348
1.065,-0.091,0.021,-0.732,-5.371,13.916
1.070,-0.099,0.028,0.854,-4.395,4.517
1.039,-0.112,0.035,2.991,-4.395,0.610
1.016,-0.111,0.029,0.671,-3.235,3.540
1.008,-0.100,0.036,-1.221,-3.418,6.836
1.026,-0.101,0.058,-0.366,-2.075,4.822
1.021,-0.096,0.066,1.953,1.038,0.732
0.985,-0.108,0.060,2.747,4.395,-0.549
0.965,-0.103,0.031,2.075,6.409,3.296
0.980,-0.090,0.026,2.075,2.563,4.517
0.986,-0.084,0.035,3.601,-2.808,0.732
1.007,-0.085,0.062,4.395,-2.563,-2.441

1.209,0.140,-1.058,50.232,40.100,-23.499
1.122,0.110,-1.149,45.044,41.809,-34.790
0.828,0.034,-1.142,0.366,71.106,1.343
0.510,-0.034,-1.033,-28.992,82.581,46.753
0.344,-0.064,-0.610,-39.978,63.599,78.796
0.953,0.104,0.099,0.854,-7.568,29.480
0.808,-0.190,0.511,44.373,-89.783,-84.045
0.857,-0.454,0.913,-50.781,-45.654,43.579
1.370,-0.157,1.094,-46.204,-19.165,70.129
1.541,0.083,1.042,18.982,-64.392,-55.725
0.863,-0.419,0.903,29.297,-90.393,-83.313
1.127,-0.337,0.875,-6.165,-57.495,11.780
1.215,-0.153,0.658,-19.043,-19.470,49.622
1.062,-0.106,0.393,-5.737,-5.493,27.344
0.909,-0.087,0.183,15.503,-4.456,11.536
0.836,-0.032,0.009,13.977,-7.141,19.287
0.808,0.012,-0.100,2.808,-11.658,30.701
0.909,0.025,-0.065,-3.967,-16.968,31.921
0.947,0.020,-0.012,-5.371,-15.503,26.855
1.020,0.034,0.031,-1.648,-13.367,18.616
1.022,0.026,0.051,1.038,-13.062,5.188
1.014,-0.002,0.056,2.747,-11.597,-8.057
0.983,-0.029,0.056,-0.183,-5.615,-7.935
0.927,-0.027,-0.019,0.671,-8.057,-2.869
0.991,0.000,0.007,3.540,-13.611,0.854
0.987,-0.002,-0.007,3.601,-10.986,-2.014
0.976,0.006,-0.016,5.493,-17.029,-3.113
1.007,-0.006,0.002,4.272,-18.616,-2.686
1.053,-0.000,0.034,-0.427,-13.672,-1.343
1.047,-0.022,0.071,-2.136,-13.855,-4.639
1.009,-0.033,0.057,-0.427,-12.573,-7.263
1.005,-0.039,0.034,-2.014,-17.761,-7.385
1.052,-0.056,0.108,-2.319,-19.470,-10.864
1.030,-0.074,0.111,-3.479,-7.019,-9.155
1.017,-0.066,0.100,-3.479,1.465,-2.808
1.030,-0.064,0.088,3.601,0.061,-3.540
1.007,-0.068,0.064,5.127,0.000,-5.493
1.010,-0.065,0.077,3.418,-0.366,-1.648
1.028,-0.060,0.092,1.343,2.808,5.920
1.033,-0.052,0.079,3.113,3.906,6.714

1.051,-0.011,-1.005,24.963,39.856,7.141
0.935,0.100,-1.262,29.297,56.519,8.057
0.711,0.202,-1.539,24.231,77.576,10.132
0.359,0.231,-1.620,0.305,87.036,23.865
0.180,0.183,-1.361,-34.790,67.627,39.490
0.463,0.100,-0.718,-33.569,15.259,9.399
0.836,-0.084,-0.052,84.595,-100.586,-154.175
0.755,-0.468,0.370,55.542,-133.118,-117.126
1.272,-0.531,1.098,-51.086,-39.124,28.137
1.790,-0.191,1.138,-24.902,37.048,-36.133
0.709,-0.252,0.495,54.871,-33.386,-144.592
0.641,-0.346,0.454,11.414,-66.162,-47.974
1.204,-0.147,0.552,-45.288,-40.588,73.608
1.334,-0.109,0.477,-3.174,-52.612,6.165
0.953,-0.176,0.157,25.452,-52.246,-36.743
0.929,-0.207,0.073,5.798,-41.138,10.742
1.036,-0.149,0.079,-13.916,-20.386,37.476
0.965,-0.148,-0.008,-14.465,-6.470,27.283
0.904,-0.159,-0.046,-3.723,-11.292,13.489
0.904,-0.120,-0.093,6.836,-22.156,6.470
0.906,-0.086,-0.115,2.563,-21.667,4.150
0.890,-0.092,-0.109,-6.348,-19.775,6.897
0.966,-0.106,-0.052,-7.690,-16.724,5.554
0.969,-0.125,-0.094,-2.930,-12.817,-0.122
0.978,-0.131,-0.085,4.883,-13.428,-4.761
0.937,-0.143,-0.122,4.700,-10.681,-5.920
0.956,-0.148,-0.130,0.977,-12.024,-0.488
1.008,-0.174,-0.065,6.165,-20.874,-6.653
0.972,-0.167,-0.082,9.583,-20.691,-4.211
1.015,-0.124,-0.050,6.470,-22.766,6.042
1.076,-0.101,-0.002,-3.845,-14.648,15.259
1.094,-0.095,0.030,-9.888,2.197,16.663
1.096,-0.085,0.011,-1.038,1.343,1.221
1.061,-0.101,-0.010,5.798,-0.671,-13.794
1.010,-0.130,-0.014,0.916,5.432,-10.742
1.020,-0.129,-0.029,-7.812,17.578,5.554
1.016,-0.127,-0.044,-1.160,12.024,2.197
0.987,-0.134,-0.062,5.676,5.981,-3.418
0.959,-0.123,-0.090,6.775,3.296,-1.343
0.959,-0.116,-0.072,-1.038,0.488,10.376

1.071,-0.106,-1.177,18.677,41.077,-9.216
1.021,-0.028,-1.540,9.033,73.242,-10.681
0.502,-0.126,-1.638,-30.029,78.857,-6.470
0.217,-0.338,-1.305,-59.082,63.721,16.724
0.086,-0.346,-0.905,-46.143,24.170,73.975
0.321,-0.095,-0.355,-14.587,-20.569,55.420
0.765,0.109,0.212,24.353,-85.754,-35.889
0.937,-0.130,0.835,26.978,-132.019,-48.767
1.256,-0.155,1.414,-7.874,-109.131,48.157
2.087,0.165,1.677,-23.560,-64.514,79.224
1.894,0.184,1.233,16.296,-38.574,-9.216
1.278,0.070,0.746,45.593,-34.607,-78.918
0.991,-0.011,0.461,35.400,-25.879,-45.715
0.940,0.094,0.201,19.958,-17.883,16.418
0.986,0.234,-0.053,8.484,-14.343,33.997
0.958,0.231,-0.152,4.395,-21.240,3.784
0.913,0.091,-0.156,1.160,-17.761,-14.709
0.819,-0.085,-0.215,-0.671,-12.817,-5.249
0.814,-0.075,-0.185,-1.587,-17.944,17.639
0.908,0.002,-0.086,-2.258,-27.954,30.945
1.017,0.037,-0.013,-4.150,-28.503,23.437
1.055,0.034,0.066,-5.249,-21.057,5.432
1.022,0.006,0.026,-1.587,-10.498,-9.399
0.973,-0.018,-0.037,-2.930,-6.226,-11.780
0.985,-0.054,-0.033,-4.578,-11.108,-7.141
1.039,-0.062,0.009,-0.183,-10.437,-9.949
1.012,-0.091,-0.060,6.042,-7.935,-16.907
0.972,-0.095,-0.069,7.874,-9.338,-11.658
1.002,-0.059,-0.081,0.061,-5.859,7.507
1.060,-0.024,-0.072,-3.418,-7.690,8.301
1.068,-0.027,-0.032,-0.977,-8.789,-5.493
1.018,-0.055,-0.002,-1.221,-4.150,-8.179
1.001,-0.060,-0.009,-3.357,1.587,-2.563
1.005,-0.031,-0.011,-3.174,0.671,1.404
1.011,-0.039,0.012,-1.404,-3.784,-2.014
1.008,-0.062,0.018,1.526,-2.563,-7.141
0.999,-0.061,0.024,3.906,-0.122,-5.066
1.019,-0.038,0.033,4.700,2.319,-6.836
0.994,-0.052,0.002,4.395,3.235,-10.254
0.965,-0.086,-0.017,3.784,1.221,-7.263
